"","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10","y"
"33",0.817799972370267,0.399856072617695,0.819680400658399,0.904899412300438,0.622446743538603,0.567749525886029,0.386951866326854,0.500448288628832,0.483172645792365,0.809253949904814,22.1192674855703
"34",0.0659545038361102,0.332546156831086,0.982102390145883,0.267486392287537,0.00162444147281349,0.681868692394346,0.928009368479252,0.706860043108463,0.122044883202761,0.396834913874045,9.76833593905615
"35",0.930030140094459,0.165636291727424,0.971562208374962,0.867372125852853,0.161543804686517,0.338727798312902,0.722735441057011,0.493681700900197,0.395352838095278,0.743591667385772,17.5403598530895
"36",0.366409135051072,0.961206481559202,0.993673311313614,0.657303195213899,0.960934089962393,0.87594232102856,0.384479041444138,0.752161101670936,0.110910716699436,0.888474447885528,25.5802490977547
"37",0.59918574988842,0.496922003338113,0.393237734911963,0.707977761514485,0.916802471037954,0.999171403935179,0.970442052464932,0.864026495022699,0.821410990552977,0.961284490069374,19.8277196410822
"38",0.742917999858037,0.463286321843043,0.410811866866425,0.215148104354739,0.849210613640025,0.746898856014013,0.0377939706668258,0.29980033589527,0.718606624519452,0.147413610247895,14.9762008885986
"39",0.613625566707924,0.739996690303087,0.927504719467834,0.545513793127611,0.348860678495839,0.161214333726093,0.0360548365861177,0.370626334799454,0.508977977791801,0.530324942665175,21.972267218064
"40",0.989712725393474,0.144528177799657,0.184781838674098,0.426282950444147,0.392351183341816,0.993219218682498,0.970636380836368,0.109160029795021,0.0768852555193007,0.989327154820785,11.8051846064566
"41",0.80200907215476,0.0916051897220314,0.911429963074625,0.704524123808369,0.30611126520671,0.503234962234274,0.0685546947643161,0.613878346048295,0.490348642226309,0.516026749042794,13.9200467733669
"42",0.102683784207329,0.924975232919678,0.0595956507604569,0.0672573721967638,0.171563830692321,0.397763516521081,0.102504492038861,0.784291167045012,0.511807347880676,0.834462786791846,7.66126130633524
"43",0.477398589486256,0.114594480255619,0.456248090835288,0.296549526276067,0.620089380070567,0.280099506955594,0.475235131103545,0.964150213170797,0.239990290254354,0.508482871111482,6.20478629885456
"44",0.882495393278077,0.214391397777945,0.923716682707891,0.396338015329093,0.326370103517547,0.526991225313395,0.338785273488611,0.970307601848617,0.987146892119199,0.794442298589274,14.5892443437193
"45",0.500219471054152,0.788712550420314,0.0209053715225309,0.965428411494941,0.939644986996427,0.194443607470021,0.863297983305529,0.896438096882775,0.45956380548887,0.575733324978501,29.2989422878221
"46",0.858911765739322,0.649919444695115,0.319227201398462,0.553014258854091,0.462191674625501,0.723661824828014,0.933438484324142,0.695404528174549,0.799455591244623,0.775552812265232,15.2154351587514
"47",0.362955259624869,0.249512813054025,0.927026134682819,0.696087854448706,0.689143362920731,0.701303294161335,0.605546767590567,0.495045646326616,0.223630821099505,0.86192960315384,17.3533736198914
"48",0.76856699725613,0.547913237707689,0.740204062545672,0.799349609296769,0.643142851768062,0.42467584903352,0.451330220093951,0.346635623835027,0.582062821835279,0.0414911154657602,20.9596530055525
"49",0.263091518776491,0.751916245091707,0.99900789023377,0.810968817677349,0.83420098409988,0.741550135891885,0.528998436173424,0.528049801941961,0.262936473591253,0.98131380812265,23.4378195082303
"50",0.581561073195189,0.244687760714442,0.0595921296626329,0.566040284000337,0.288492886582389,0.810589124215767,0.644207907142118,0.566994471475482,0.411100714234635,0.665974122704938,16.2399058118899
"51",0.699747406877577,0.0661565705668181,0.451138978824019,0.229387435596436,0.536785898497328,0.15956238261424,0.77397411246784,0.309124359628186,0.763229111908004,0.848814594559371,7.66294980701846
"52",0.0853675254620612,0.0551826318260282,0.248223446775228,0.0745598191861063,0.507903554243967,0.449920424958691,0.286004347959533,0.580420637270436,0.0533808663021773,0.641400446882471,4.9037111872994
"53",0.0810803831554949,0.891703339992091,0.700357348425314,0.51062668999657,0.51154716219753,0.25106202554889,0.514532736502588,0.0371093917638063,0.716506466269493,0.397036670008674,11.464181173331
"54",0.927207194967195,0.82950576976873,0.737864705035463,0.671390457544476,0.574732575565577,0.89203809062019,0.824889417272061,0.884655882837251,0.508298226865008,0.368190054548904,17.6748813482819
"55",0.616403181571513,0.711420848267153,0.559785480611026,0.171617280691862,0.617088050348684,0.958033938193694,0.028607876971364,0.111239706166089,0.771963226608932,0.495549903716892,15.8341733973323
"56",0.208579470636323,0.739892938639969,0.729201919399202,0.274489459348843,0.0773811358958483,0.39910428924486,0.457244883989915,0.736159635707736,0.309956588549539,0.954367724945769,8.67680600959312
"57",0.681864605983719,0.481883565662429,0.890683515463024,0.956814153585583,0.463419171981514,0.660285274265334,0.0654512797482312,0.928042608080432,0.113232124364004,0.967061551753432,23.1616075471933
"58",0.828655777266249,0.771504410309717,0.304089888231829,0.226764106424525,0.483793328981847,0.112526376731694,0.874838756863028,0.55477311112918,0.328631428536028,0.722602781141177,14.1745253313773
"59",0.138877099379897,0.824094362324104,0.189124604454264,0.38715633074753,0.0379081969149411,0.949129476444796,0.438672786811367,0.513947430765256,0.975211578886956,0.336833724984899,9.42070296867438
"60",0.054976407205686,0.027137613389641,0.578249460086226,0.711147418944165,0.0173156068194658,0.317448455607519,0.0170526939909905,0.0368004383053631,0.197036151075736,0.174942439654842,8.67650315584327
"61",0.419308572309092,0.91489803371951,0.163935688789934,0.985545389354229,0.0767030795104802,0.263630656525493,0.833953867666423,0.499028542311862,0.465468237642199,0.193315261509269,23.0207349810961
"62",0.607950523961335,0.705421268474311,0.120377451879904,0.662636337336153,0.138800677377731,0.0994842711370438,0.171006308868527,0.507718928623945,0.531246095430106,0.125986170722172,20.4920976897649
"63",0.163111179601401,0.703142016427591,0.497652827296406,0.330122117418796,0.0657232105731964,0.071223045932129,0.217833196511492,0.119550318224356,0.141162134706974,0.37441253173165,6.02909154652418
"64",0.157519648782909,0.29804442031309,0.483493085717782,0.351932357996702,0.0252750725485384,0.571705845184624,0.897136724321172,0.36770936800167,0.0802737867925316,0.24611629685387,5.04276117107178
"65",0.0212695084046572,0.714937302982435,0.733820925001055,0.67334343586117,0.744797408347949,0.376670757541433,0.498221446061507,0.462035291595384,0.830836839042604,0.772221299353987,12.6778817718399
"66",0.375379468780011,0.409377404721454,0.342158874263987,0.728310336126015,0.178527357289568,0.000488904770463705,0.775325977709144,0.0202104568015784,0.710100065916777,0.180706396698952,12.174645234008
"67",0.94726694514975,0.19787411740981,0.0695985252968967,0.689328313572332,0.480686970753595,0.470282084541395,0.995193781564012,0.970394845819101,0.0215473799034953,0.950634496286511,19.9736976892005
"68",0.432677234755829,0.744424499571323,0.92551728268154,0.506839184090495,0.899586822139099,0.514370148302987,0.92561591649428,0.584092539036646,0.326942300889641,0.365711650811136,22.5590817295222
"69",0.188867999240756,0.109851259039715,0.39634529594332,0.995404035551473,0.413630199152976,0.471332805696875,0.751492326380685,0.259952257154509,0.665977820754051,0.771651777205989,12.6565298766761
"70",0.664512455929071,0.705392075469717,0.447125471429899,0.116730650654063,0.197609529830515,0.273782934760675,0.793526581022888,0.420680382987484,0.192987743997946,0.782822032924742,10.1247595772054
"71",0.66894066799432,0.137040336849168,0.231869266135618,0.343397018732503,0.563793569104746,0.871518726460636,0.8997941496782,0.0370534555986524,0.796404948690906,0.274313131114468,10.5120125943825
"72",0.713684305781499,0.514911635546014,0.686656992183998,0.363667329074815,0.839198988396674,0.435575790703297,0.141562483506277,0.993023754563183,0.829199321800843,0.812645452097058,18.8951904341098
"73",0.901709738885984,0.558330587111413,0.921630837023258,0.0609017114620656,0.200193955097347,0.177223181817681,0.329617478186265,0.130685095209628,0.126928396755829,0.785203177016228,15.696376986158
"74",0.657314875628799,0.219335741363466,0.0624826019629836,0.00888545159250498,0.56160022248514,0.130359372356907,0.906287637539208,0.701018779771402,0.677259302232414,0.379253670107573,11.1331776387538
"75",0.616204080870375,0.343236739980057,0.614640441024676,0.177756938617676,0.060870744753629,0.547544053290039,0.0921709514223039,0.452530691865832,0.933854297967628,0.0866110711358488,9.29555601162624
"76",0.668427717871964,0.852035612333566,0.304691166384146,0.442332114325836,0.757463871035725,0.394591922871768,0.271925197448581,0.507975338259712,0.356433627428487,0.297347828513011,18.2515252144596
"77",0.72563937259838,0.982722935033962,0.388266425114125,0.473803141852841,0.146517547313124,0.330679491627961,0.434918484650552,0.582187326392159,0.680028009461239,0.936783806886524,12.3297797484688
"78",0.787178680766374,0.21792893554084,0.64211184089072,0.0611762716434896,0.533301582559943,0.652627344010398,0.359658541623503,0.451462068594992,0.142615313641727,0.97178908274509,9.36807737450203
"79",0.935785559704527,0.331066045677289,0.658812654903159,0.410216426244006,0.559761069482192,0.516070890007541,0.123298604041338,0.323498436482623,0.235312107484788,0.292051361873746,15.6713128138469
"80",0.786803731694818,0.520282862475142,0.922551863128319,0.629593866411597,0.388098508352414,0.920001378981397,0.0928163614589721,0.85602452699095,0.673820731695741,0.372237158473581,22.8180343859941
"81",0.189184752758592,0.0802239917684346,0.00939499586820602,0.287680254550651,0.490203631808981,0.0311890821903944,0.245624815579504,0.71658477303572,0.544075748184696,0.639056836720556,11.7105909444844
"82",0.431551932822913,0.813022759975865,0.00277132936753333,0.373246843926609,0.979353255359456,0.655647015897557,0.986101334216073,0.975196671206504,0.92072668322362,0.152302468661219,22.3928749534787
"83",0.914980550529435,0.934004022041336,0.308110143756494,0.825879029929638,0.714867165545002,0.939417646499351,0.711141006788239,0.69869125680998,0.993098920676857,0.998814417980611,16.9967059864729
"84",0.056401742156595,0.558377429610118,0.264458442572504,0.893843454075977,0.130060695577413,0.989368184935302,0.78636526549235,0.318519057938829,0.875751647166908,0.245869730599225,12.4917381651134
"85",0.172684209886938,0.969862224534154,0.173379922285676,0.51059739314951,0.0257150740362704,0.522537371842191,0.60723716695793,0.306599469622597,0.0615226959344,0.571793271694332,10.0151563511478
"86",0.81729484256357,0.831367501057684,0.211718878010288,0.764256212394685,0.401267448905855,0.99785654223524,0.388975757872686,0.744193494319916,0.90097120590508,0.684026009636,19.5534752304572
"87",0.764618386281654,0.99269627709873,0.0159012048970908,0.717558687087148,0.641722585540265,0.866862618131563,0.678903479594737,0.756520690396428,0.848578966688365,0.100448542274535,22.5492099080397
"88",0.665787429315969,0.992840380873531,0.930434647016227,0.141648376127705,0.146033398341388,0.739711988484487,0.678831498371437,0.808077830588445,0.219987908145413,0.630524518433958,15.6410999889551
"89",0.647998474771157,0.25732823391445,0.973714747000486,0.184548017103225,0.72546371887438,0.539033824577928,0.472070518182591,0.524089406942949,0.265422764467075,0.22549820644781,16.6688386758387
"90",0.54914661264047,0.723398358328268,0.833822952117771,0.138477726140991,0.252269023796543,0.671052891993895,0.769262705929577,0.397701636189595,0.156333702849224,0.575246137101203,14.6975425012843
"91",0.225573952775449,0.953905194299296,0.667690021684393,0.249803864164278,0.53694182401523,0.133473280351609,0.76962611800991,0.597197723109275,0.812232814496383,0.517646556720138,13.3851259447293
"92",0.0703151405323297,0.863749378593639,0.637489727232605,0.878109815530479,0.763195442035794,0.736772792413831,0.874389042146504,0.921962894732133,0.885898692533374,0.375385639257729,15.2517108224935
"93",0.948249987326562,0.236371018458158,0.207063209963962,0.524397728499025,0.585119509603828,0.671981189632788,0.748049527406693,0.398654893273488,0.661728979554027,0.150175283430144,16.803788137757
"94",0.0389041246380657,0.10006474214606,0.250742476200685,0.0925433721859008,0.863646341022104,0.550367009360343,0.661694434704259,0.51563922688365,0.62021434539929,0.162745717680082,6.4128486108867
"95",0.843344570370391,0.568884535459802,0.758517086040229,0.872956921579316,0.056770758703351,0.846735851839185,0.981515221530572,0.502897213678807,0.942651601973921,0.559997163014486,17.6575027575271
"96",0.550288902595639,0.0950842523016036,0.29693710571155,0.0872476592194289,0.572520834160969,0.725567106856033,0.279284492135048,0.807256237138063,0.699284553993493,0.407875321805477,4.70182605488041
"97",0.21090670581907,0.443088304484263,0.820259857922792,0.924849597504362,0.300689093768597,0.379409404704347,0.263288595480844,0.290335096186027,0.802590961568058,0.412630873732269,14.2849349141322
"98",0.548984149238095,0.489553831052035,0.96840262436308,0.356577401282266,0.364125854801387,0.532631582813337,0.848293593153358,0.993173214606941,0.704844628693536,0.841215500840917,16.1592987440857
"99",0.212093029171228,0.699924463639036,0.415684199659154,0.632758209481835,0.902500354452059,0.904372778488323,0.706507896538824,0.772705445298925,0.56700597377494,0.711122123058885,14.6958249473146
"100",0.0745491362176836,0.446465309942141,0.236591758904979,0.457492143148556,0.186419388279319,0.0750724575482309,0.447174951434135,0.281140907667577,0.770035907160491,0.170371576445177,8.55657460903417
"101",0.427731387317181,0.998103730846196,0.867003111401573,0.786256565246731,0.498284004861489,0.117673784028739,0.877475182525814,0.2199186605867,0.296451534377411,0.762667195638642,23.9702331723241
"102",0.606289435876533,0.690513610374182,0.122358706081286,0.529345733812079,0.816939155338332,0.472825503675267,0.729204283561558,0.116739006247371,0.932409971486777,0.47703587799333,21.9975241301144
"103",0.103375581325963,0.575901840813458,0.292689509689808,0.14963166625239,0.0881476709619164,0.821338969282806,0.844246883876622,0.549001255538315,0.539375816937536,0.54861825145781,4.7758379672588
"104",0.442892926279455,0.947534392122179,0.355356022715569,0.427447747439146,0.662571989931166,0.286067235982046,0.0344994661863893,0.931360074784607,0.240962756564841,0.0329540551174432,16.3919735052903
"105",0.0150853572413325,0.507564792875201,0.352226271061227,0.0669051990844309,0.327831878326833,0.604209269396961,0.234498225385323,0.127236529719085,0.998091404093429,0.553393577923998,4.75299508957677
"106",0.762030362617224,0.0580935685429722,0.582969336304814,0.139965983573347,0.595403341809288,0.025234314147383,0.127925534266979,0.236205807188526,0.702641746262088,0.749614452943206,5.9492412741386
"107",0.428726468700916,0.499409063020721,0.575688886689022,0.623169996077195,0.904855846893042,0.239550309022889,0.9978719484061,0.179679435910657,0.528684726683423,0.979557762853801,16.9989912546403
"108",0.11767628765665,0.84784737159498,0.0930175478570163,0.695036093704402,0.299014846328646,0.219858868978918,0.329665723722428,0.0335219134576619,0.0851475324016064,0.147826776606962,15.3915141974061
"109",0.82871665013954,0.893212943570688,0.325839098310098,0.409606714732945,0.385869475081563,0.390109448693693,0.0964140777941793,0.396677008131519,0.0994515719357878,0.587126256199554,15.40100215582
"110",0.938313127262518,0.828976800432429,0.408586588688195,0.674342846032232,0.301547778770328,0.028087429702282,0.3636422844138,0.252694575116038,0.997841878328472,0.201820534886792,12.864952734666
"111",0.258825375465676,0.0797207993455231,0.143486258806661,0.821006818208843,0.557941682636738,0.643837854731828,0.0902015373576432,0.543648573337123,0.432674676179886,0.387683690525591,15.2122568399045
"112",0.653263173764572,0.553088893648237,0.517306112218648,0.881870435550809,0.591695922426879,0.525733206421137,0.698377209482715,0.487091906368732,0.613251628121361,0.210698856040835,22.0237640149515
"113",0.319999822648242,0.464749492006376,0.297855447279289,0.48409938486293,0.659316343488172,0.0200613909401,0.388061265461147,0.135960805928335,0.387156038777903,0.227856483310461,14.7477306091204
"114",0.289326501311734,0.27692143805325,0.336303196381778,0.804416569648311,0.285170856397599,0.867236310616136,0.261169447330758,0.555580515414476,0.173914422048256,0.991339183878154,13.5728410077338
"115",0.884342674398795,0.00814052787609398,0.039070334751159,0.148020955501124,0.446198479970917,0.804876641603187,0.182186715537682,0.781001074006781,0.609277524752542,0.948601507814601,7.63364413033783
"116",0.0975577356293797,0.962463478324935,0.0910917010623962,0.928943640552461,0.766924995230511,0.788642149884254,0.941622904501855,0.777689331909642,0.433879062300548,0.657842713408172,20.1131444560275
"117",0.6176254064776,0.0952927879989147,0.620549545623362,0.252911232179031,0.0460929698310792,0.0204414885956794,0.871402050834149,0.659615594195202,0.867140360409394,0.176932233851403,3.24990618048249
"118",0.926788193872198,0.403465366223827,0.75660046748817,0.497983039123937,0.0314582770224661,0.0453165266662836,0.503324977820739,0.522320975083858,0.665836493717507,0.254578019026667,17.036300234551
"119",0.61196571867913,0.222117977915332,0.841446201084182,0.172262222738937,0.730178386205807,0.992285066284239,0.950370378792286,0.392304356209934,0.677513872506097,0.513066933024675,13.2477166644889
"120",0.362997023155913,0.110812776023522,0.753629457671195,0.746293028350919,0.131611245218664,0.583447463577613,0.947039786027744,0.520952835911885,0.793827330926433,0.462142416508868,11.2253850063239
"121",0.349988605827093,0.0851860546972603,0.890654376940802,0.747534320689738,0.101551287341863,0.57737461430952,0.0723796125967056,0.380996924359351,0.467931583756581,0.662739436374977,12.6675765787856
"122",0.27902991627343,0.295958168804646,0.784766486147419,0.947759681846946,0.932793739950284,0.106623264262453,0.590180605649948,0.533752786926925,0.451158851385117,0.14322362234816,19.2493625173208
"123",0.605805681319907,0.690969821531326,0.727420789888129,0.796396289719269,0.410459251375869,0.250483697047457,0.0267138415947556,0.884065676713362,0.829333124449477,0.820302782813087,19.0024401290511
"124",0.78301714733243,0.158010685350746,0.515840191859752,0.722442236728966,0.986171993194148,0.856956454226747,0.819255286129192,0.706798840546981,0.284263368695974,0.408868567785248,14.7356426900704
"125",0.700317224953324,0.449191637104377,0.361641234485433,0.591050706570968,0.126593572553247,0.391274688532576,0.358082175021991,0.236243358580396,0.860133159440011,0.767613676842302,14.5637616078384
"126",0.245009047212079,0.971598108764738,0.79370830534026,0.940700828097761,0.679221068741754,0.360384643310681,0.90241524297744,0.17024429817684,0.861568369437009,0.276214725105092,20.1442653820409
"127",0.822011906886473,0.500689645996317,0.692964850459248,0.858189185149968,0.736547897569835,0.457643067929894,0.500664142426103,0.0163006605580449,0.126515549374744,0.199489835882559,20.6371109223958
"128",0.85879794950597,0.0407317690551281,0.122864381875843,0.221944840159267,0.783626838354394,0.39742787135765,0.232168247690424,0.643980908440426,0.278563177911565,0.0471374266780913,9.94086767361244
"129",0.250598685117438,0.622097158571705,0.256294135237113,0.388621410820633,0.118253315566108,0.114172717789188,0.0670176849234849,0.816062494646758,0.853098035790026,0.705157014774159,12.8909764078407
"130",0.494232280645519,0.363227964611724,0.787108167307451,0.0739723125007004,0.686249856604263,0.620995313627645,0.841836283914745,0.322473325300962,0.650676189688966,0.746290068374947,10.9622648234239
"131",0.830254025990143,0.496253550052643,0.94793738774024,0.238928011385724,0.219288734253496,0.778168649412692,0.779187205247581,0.845872945617884,0.271786470897496,0.456764939008281,17.4125020254686
"132",0.755667851772159,0.927173152100295,0.277894042199478,0.373021206120029,0.410942951217294,0.813091435004026,0.796206454513595,0.0439352279063314,0.742646570317447,0.454941146774217,16.117388765593
"133",0.456859617959708,0.652112814364955,0.645405762130395,0.999110114993528,0.379824798787013,0.98029784928076,0.619006893131882,0.214373880531639,0.11374402535148,0.27660416206345,20.515984356724
"134",0.346709470031783,0.328007162781432,0.653008258901536,0.131443057209253,0.69879342452623,0.00803308351896703,0.411620434373617,0.287130573065951,0.696277913637459,0.281052554957569,7.82310853772134
"135",0.14323224616237,0.665394183713943,0.605366612086073,0.199891371186823,0.661867904709652,0.958120803115889,0.344487534603104,0.160359372384846,0.575273387366906,0.869250481249765,10.3486665728178
"136",0.381109414622188,0.146158337593079,0.633795866509899,0.145611587446183,0.88511857111007,0.590453829849139,0.112270202487707,0.0342648606747389,0.929355209460482,0.932387337088585,8.02454305144886
"137",0.0275700683705509,0.709688854636624,0.721061984077096,0.511827196693048,0.599410502472892,0.0234623665455729,0.196641511516646,0.266769251553342,0.538487567566335,0.217397501925007,9.06311558566663
"138",0.503149140160531,0.727736531523988,0.506205797195435,0.754338840954006,0.147630968829617,0.90344806574285,0.429356100503355,0.115522000472993,0.386708413017914,0.49052717606537,17.4238674674884
"139",0.18517856951803,0.722464484162629,0.879795340588316,0.527440895559266,0.620181812671944,0.173003824893385,0.305204494157806,0.306299530435354,0.790027030510828,0.8459943451453,15.5853748228547
"140",0.549542461289093,0.381130973109975,0.546370094176382,0.180874334415421,0.247388352872804,0.869985414668918,0.493280567461625,0.518188368994743,0.901089978404343,0.254040815867484,7.8812209054135
"141",0.806848307605833,0.249386197188869,0.0598587507847697,0.447260612156242,0.518142141867429,0.448535694973543,0.172187135089189,0.375679409364238,0.247555983718485,0.0833312512841076,16.1232186880198
"142",0.498628148809075,0.375756421359256,0.78520050086081,0.173540589865297,0.868228688137606,0.250044701155275,0.363619900308549,0.907036126824096,0.593900298932567,0.42907824809663,12.341242325691
"143",0.544700809754431,0.169879573630169,0.803989639040083,0.57128675095737,0.613762360066175,0.417880969354883,0.601305050775409,0.322596781188622,0.00427207420580089,0.759199467720464,12.2783234408365
"144",0.710501125548035,0.558999842964113,0.977526190225035,0.794405973283574,0.338346893200651,0.715317929396406,0.705700733233243,0.978494806680828,0.110183174954727,0.195140995550901,22.8755691243557
"145",0.169841033872217,0.603361054556444,0.187720122281462,0.467803670093417,0.973258063662797,0.317029833327979,0.227417646208778,0.708999367896467,0.0865817123558372,0.96561521384865,13.7864888043973
"146",0.932390024885535,0.0724597806110978,0.734892480075359,0.922150963684544,0.669821085175499,0.807940813247114,0.47196663566865,0.589020278071985,0.263998228125274,0.281559358118102,16.7116381674527
"147",0.218042455613613,0.928269982803613,0.748496355488896,0.907867876114324,0.0307468250393867,0.982477840734646,0.996240853331983,0.105320622678846,0.667421177495271,0.371182614937425,17.3778874533622
"148",0.735567911760882,0.00367054902017117,0.484407994663343,0.588704209774733,0.421143565326929,0.904527341481298,0.834406113252044,0.600169617449865,0.464976187795401,0.874839776428416,8.37466846656581
"149",0.669355031801388,0.760102148866281,0.692215443588793,0.270531255984679,0.994440498063341,0.0511751167941839,0.525346036301926,0.612052084645256,0.508186246966943,0.770571985980496,19.3845774830787
"150",0.0523167811334133,0.882525538560003,0.350233751581982,0.422592395218089,0.209751956863329,0.202282532118261,0.278941470663995,0.478405658621341,0.214611692121252,0.160502925748006,7.50846661736145
"151",0.713421784574166,0.437925788573921,0.545227026334032,0.604901941725984,0.280245305970311,0.105650108773261,0.142001364147291,0.754279891029,0.0474644559435546,0.570550275966525,16.5822662885036
